year,month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation
2024,3,7,10,29,48,0.21,0.58,0.49,0.13,0.03,FALSE
2024,3,7,10,30,48,0.21,0.58,0.49,0.12,0.03,FALSE
2024,3,7,10,31,48,0.21,0.58,0.48,0.12,0.03,FALSE
2024,3,7,10,32,49,0.21,0.58,0.49,0.12,0.03,FALSE
2024,3,7,10,33,49,0.21,0.58,0.49,0.12,0.03,FALSE
2024,3,7,10,34,49,0.21,0.58,0.48,0.12,0.03,FALSE
2024,3,7,10,35,49,0.21,0.58,0.5,0.15,0.04,FALSE
2024,3,7,10,36,49,0.21,0.58,0.48,0.12,0.03,FALSE
2024,3,7,10,37,49,0.21,0.58,0.48,0.13,0.03,FALSE
2024,3,7,10,38,49,0.21,0.58,0.48,0.12,0.03,FALSE
2024,3,7,10,39,49,0.21,0.58,0.48,0.12,0.03,FALSE
2024,3,7,10,40,49,0.21,0.58,0.48,0.12,0.03,FALSE
2024,3,7,10,41,49,0.21,0.59,0.48,0.12,0.03,FALSE
2024,3,7,10,42,49,0.2,0.59,0.48,0.12,0.03,FALSE
2024,3,7,10,43,49,0.2,0.59,0.49,0.12,0.03,FALSE
2024,3,7,10,44,49,0.21,0.59,0.49,0.12,0.03,FALSE
2024,3,7,10,45,49,0.21,0.6,0.49,0.12,0.03,FALSE
2024,3,7,10,46,49,0.21,0.59,0.49,0.12,0.03,FALSE
2024,3,7,10,47,49,0.21,0.59,0.48,0.12,0.03,FALSE
2024,3,7,10,48,49,0.21,0.59,0.48,0.13,0.03,FALSE
2024,3,7,10,49,49,0.2,0.59,0.48,0.13,0.03,FALSE
2024,3,7,10,50,49,0.21,0.59,0.48,0.13,0.03,FALSE
2024,3,7,10,51,49,0.21,0.6,0.49,0.13,0.03,FALSE
2024,3,7,10,52,50,0.2,0.59,0.49,0.13,0.03,FALSE
2024,3,7,10,53,50,0.2,0.58,0.49,0.12,0.03,FALSE
2024,3,7,10,54,50,0.2,0.58,0.49,0.12,0.03,FALSE
2024,3,7,10,55,50,0.2,0.58,0.49,0.13,0.03,FALSE
2024,3,7,10,56,50,0.22,0.58,0.49,0.14,0.04,FALSE
2024,3,7,10,57,50,0.2,0.59,0.49,0.13,0.03,FALSE
2024,3,7,10,58,50,0.27,0.59,0.49,0.14,0.03,FALSE
2024,3,7,10,59,50,0.27,0.59,0.49,0.13,0.03,FALSE
2024,3,7,11,0,50,0.26,0.58,0.49,0.13,0.03,FALSE
2024,3,7,11,1,50,0.26,0.59,0.49,0.13,0.03,FALSE
2024,3,7,11,2,50,0.26,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,3,50,0.26,0.6,0.49,0.12,0.03,FALSE
2024,3,7,11,4,50,0.27,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,5,50,0.27,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,6,50,0.27,0.59,0.49,0.14,0.04,FALSE
2024,3,7,11,7,50,0.28,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,8,50,0.29,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,9,50,0.29,0.58,0.49,0.11,0.03,FALSE
2024,3,7,11,10,50,0.3,0.58,0.49,0.11,0.03,FALSE
2024,3,7,11,11,50,0.3,0.58,0.49,0.11,0.03,FALSE
2024,3,7,11,12,51,0.3,0.57,0.49,0.11,0.03,FALSE
2024,3,7,11,13,51,0.3,0.58,0.49,0.11,0.03,FALSE
2024,3,7,11,14,51,0.31,0.57,0.49,0.11,0.03,FALSE
2024,3,7,11,15,51,0.31,0.57,0.49,0.11,0.03,FALSE
2024,3,7,11,16,51,0.31,0.57,0.49,0.11,0.04,FALSE
2024,3,7,11,17,51,0.32,0.57,0.49,0.11,0.03,FALSE
2024,3,7,11,18,51,0.32,0.57,0.49,0.11,0.03,FALSE
2024,3,7,11,19,51,0.32,0.56,0.49,0.11,0.03,FALSE
2024,3,7,11,20,51,0.32,0.56,0.49,0.11,0.03,FALSE
2024,3,7,11,21,51,0.32,0.56,0.49,0.11,0.03,FALSE
2024,3,7,11,22,51,0.32,0.57,0.49,0.12,0.03,FALSE
2024,3,7,11,23,51,0.33,0.56,0.49,0.12,0.03,FALSE
2024,3,7,11,24,51,0.33,0.56,0.49,0.12,0.03,FALSE
2024,3,7,11,25,51,0.33,0.56,0.49,0.12,0.03,FALSE
2024,3,7,11,26,51,0.33,0.56,0.49,0.12,0.03,FALSE
2024,3,7,11,27,51,0.33,0.56,0.49,0.12,0.03,FALSE
2024,3,7,11,28,51,0.33,0.57,0.49,0.12,0.03,FALSE
2024,3,7,11,29,51,0.33,0.56,0.49,0.12,0.03,FALSE
2024,3,7,11,30,51,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,31,51,0.33,0.57,0.49,0.12,0.03,FALSE
2024,3,7,11,32,52,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,33,52,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,34,52,0.33,0.58,0.49,0.12,0.02,FALSE
2024,3,7,11,35,52,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,36,52,0.33,0.57,0.49,0.12,0.03,FALSE
2024,3,7,11,37,52,0.35,0.58,0.49,0.13,0.04,FALSE
2024,3,7,11,38,52,0.34,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,39,52,0.34,0.59,0.49,0.11,0.03,FALSE
2024,3,7,11,40,52,0.34,0.58,0.49,0.11,0.03,FALSE
2024,3,7,11,41,52,0.34,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,42,52,0.34,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,43,52,0.34,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,44,52,0.34,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,45,52,0.34,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,46,52,0.34,0.57,0.49,0.12,0.03,FALSE
2024,3,7,11,47,52,0.34,0.57,0.5,0.13,0.04,FALSE
2024,3,7,11,48,52,0.34,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,49,52,0.34,0.59,0.49,0.11,0.03,FALSE
2024,3,7,11,50,52,0.34,0.59,0.49,0.12,0.03,FALSE
2024,3,7,11,51,52,0.34,0.58,0.49,0.12,0.02,FALSE
2024,3,7,11,52,53,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,53,53,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,54,53,0.33,0.57,0.49,0.12,0.03,FALSE
2024,3,7,11,55,53,0.33,0.55,0.49,0.12,0.03,FALSE
2024,3,7,11,56,53,0.33,0.55,0.49,0.12,0.02,FALSE
2024,3,7,11,57,53,0.33,0.58,0.49,0.12,0.04,FALSE
2024,3,7,11,58,53,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,11,59,53,0.33,0.58,0.49,0.12,0.03,FALSE
2024,3,7,12,0,53,0.33,0.57,0.49,0.12,0.03,FALSE
2024,3,7,12,1,53,0.33,0.57,0.49,0.12,0.03,FALSE
2024,3,7,12,2,53,0.33,0.55,0.49,0.12,0.03,FALSE
2024,3,7,12,3,53,0.33,0.56,0.49,0.12,0.02,FALSE
2024,3,7,12,4,53,0.33,0.56,0.49,0.12,0.03,FALSE
2024,3,7,12,5,53,0.33,0.57,0.49,0.12,0.03,FALSE
2024,3,7,12,6,53,0.33,0.59,0.49,0.12,0.03,FALSE
2024,3,7,12,7,53,0.33,0.59,0.49,0.11,0.03,FALSE
2024,3,7,12,8,53,0.34,0.6,0.49,0.13,0.03,FALSE
2024,3,7,12,9,53,0.33,0.6,0.49,0.11,0.03,FALSE
2024,3,7,12,10,53,0.33,0.6,0.49,0.11,0.02,FALSE
2024,3,7,12,11,54,0.33,0.6,0.49,0.11,0.02,FALSE
2024,3,7,12,12,54,0.33,0.6,0.49,0.1,0.03,FALSE
2024,3,7,12,13,54,0.33,0.59,0.49,0.1,0.03,FALSE
2024,3,7,12,14,54,0.33,0.6,0.49,0.1,0.03,FALSE
2024,3,7,12,15,54,0.33,0.62,0.49,0.1,0.03,FALSE
2024,3,7,12,16,54,0.33,0.59,0.49,0.11,0.03,FALSE
2024,3,7,12,17,54,0.33,0.59,0.49,0.11,0.03,FALSE
2024,3,7,12,18,54,0.36,0.61,0.5,0.13,0.04,FALSE
2024,3,7,12,19,54,0.33,0.6,0.49,0.12,0.03,FALSE
2024,3,7,12,20,54,0.33,0.58,0.49,0.13,0.03,FALSE
2024,3,7,12,21,54,0.33,0.58,0.49,0.13,0.03,FALSE
2024,3,7,12,22,54,0.33,0.63,0.49,0.13,0.03,FALSE
2024,3,7,12,23,54,0.33,0.62,0.49,0.12,0.03,FALSE
2024,3,7,12,24,54,0.33,0.6,0.49,0.12,0.03,FALSE
2024,3,7,12,25,54,0.33,0.61,0.49,0.12,0.03,FALSE
2024,3,7,12,26,54,0.33,0.62,0.49,0.12,0.03,FALSE
2024,3,7,12,27,54,0.33,0.61,0.49,0.11,0.03,FALSE
2024,3,7,12,28,54,0.33,0.61,0.49,0.14,0.04,FALSE
2024,3,7,12,29,54,0.33,0.62,0.49,0.11,0.02,FALSE
2024,3,7,12,30,54,0.33,0.58,0.49,0.11,0.02,FALSE
2024,3,7,12,31,55,0.33,0.61,0.49,0.11,0.03,FALSE
2024,3,7,12,32,55,0.33,0.61,0.5,0.11,0.02,FALSE
2024,3,7,12,33,55,0.33,0.62,0.5,0.11,0.02,FALSE
2024,3,7,12,34,55,0.33,0.62,0.5,0.11,0.03,FALSE
2024,3,7,12,35,55,0.33,0.6,0.5,0.11,0.02,FALSE
2024,3,7,12,36,55,0.33,0.59,0.5,0.11,0.02,FALSE
2024,3,7,12,37,55,0.33,0.59,0.5,0.11,0.03,FALSE
2024,3,7,12,38,55,0.33,0.58,0.5,0.11,0.02,FALSE
2024,3,7,12,39,55,0.33,0.59,0.5,0.11,0.03,FALSE
2024,3,7,12,40,55,0.33,0.59,0.5,0.11,0.03,FALSE
2024,3,7,12,41,55,0.33,0.58,0.5,0.11,0.02,FALSE
2024,3,7,12,42,55,0.32,0.5,0.5,0.12,0.02,FALSE
2024,3,7,12,43,55,0.33,0.57,0.5,0.12,0.03,FALSE
2024,3,7,12,44,55,0.33,0.58,0.5,0.12,0.02,FALSE
2024,3,7,12,45,55,0.33,0.55,0.5,0.13,0.03,FALSE
2024,3,7,12,46,55,0.32,0.55,0.5,0.14,0.03,FALSE
2024,3,7,12,47,55,0.32,0.5,0.5,0.13,0.02,FALSE
2024,3,7,12,48,55,0.32,0.52,0.5,0.13,0.02,FALSE
2024,3,7,12,49,55,0.33,0.5,0.5,0.13,0.03,FALSE
2024,3,7,12,50,55,0.32,0.5,0.5,0.12,0.02,FALSE
2024,3,7,12,51,55,0.32,0.48,0.5,0.11,0.02,FALSE
2024,3,7,12,52,56,0.32,0.43,0.5,0.11,0.02,FALSE
2024,3,7,12,53,56,0.32,0.34,0.5,0.11,0.02,FALSE
2024,3,7,12,54,56,0.31,0.35,0.5,0.11,0.02,FALSE
2024,3,7,12,55,56,0.31,0.34,0.49,0.1,0.02,FALSE
2024,3,7,12,56,56,0.31,0.33,0.49,0.1,0.02,FALSE
2024,3,7,12,57,56,0.31,0.33,0.49,0.1,0.02,FALSE
2024,3,7,12,58,56,0.31,0.33,0.49,0.1,0.02,FALSE
2024,3,7,12,59,56,0.34,0.34,0.49,0.12,0.03,FALSE
2024,3,7,13,0,56,0.31,0.33,0.49,0.1,0.02,FALSE
2024,3,7,13,1,56,0.31,0.33,0.49,0.1,0.02,FALSE
2024,3,7,13,2,56,0.31,0.33,0.49,0.11,0.02,FALSE
2024,3,7,13,3,56,0.31,0.33,0.49,0.11,0.02,FALSE
2024,3,7,13,4,56,0.3,0.33,0.49,0.11,0.02,FALSE
2024,3,7,13,5,56,0.3,0.33,0.49,0.11,0.02,FALSE
2024,3,7,13,6,56,0.3,0.33,0.5,0.11,0.02,FALSE
2024,3,7,13,7,56,0.3,0.33,0.49,0.12,0.02,FALSE
2024,3,7,13,8,56,0.3,0.33,0.5,0.13,0.02,FALSE
2024,3,7,13,9,56,0.3,0.33,0.5,0.13,0.03,FALSE
2024,3,7,13,10,56,0.3,0.33,0.5,0.13,0.02,FALSE
2024,3,7,13,11,56,0.3,0.34,0.5,0.12,0.02,FALSE
2024,3,7,13,12,57,0.3,0.34,0.5,0.12,0.02,FALSE
2024,3,7,13,13,57,0.3,0.34,0.5,0.12,0.02,FALSE
2024,3,7,13,14,57,0.3,0.34,0.5,0.12,0.02,FALSE
2024,3,7,13,15,57,0.3,0.34,0.5,0.11,0.02,FALSE
2024,3,7,13,16,57,0.3,0.35,0.5,0.11,0.02,FALSE
2024,3,7,13,17,57,0.3,0.36,0.5,0.11,0.02,FALSE
2024,3,7,13,18,57,0.3,0.35,0.5,0.11,0.02,FALSE
2024,3,7,13,19,57,0.3,0.36,0.5,0.11,0.02,FALSE
2024,3,7,13,20,57,0.3,0.37,0.5,0.11,0.02,FALSE
2024,3,7,13,21,57,0.29,0.37,0.5,0.11,0.02,FALSE
2024,3,7,13,22,57,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,13,23,57,0.29,0.39,0.5,0.11,0.02,FALSE
2024,3,7,13,24,57,0.29,0.4,0.5,0.11,0.02,FALSE
2024,3,7,13,25,57,0.29,0.41,0.5,0.11,0.02,FALSE
2024,3,7,13,26,57,0.29,0.42,0.5,0.11,0.02,FALSE
2024,3,7,13,27,57,0.29,0.42,0.5,0.1,0.02,FALSE
2024,3,7,13,28,57,0.29,0.43,0.5,0.1,0.02,FALSE
2024,3,7,13,29,57,0.29,0.44,0.5,0.1,0.02,FALSE
2024,3,7,13,30,57,0.31,0.45,0.5,0.12,0.03,FALSE
2024,3,7,13,31,57,0.29,0.45,0.5,0.1,0.02,FALSE
2024,3,7,13,32,58,0.29,0.45,0.5,0.1,0.02,FALSE
2024,3,7,13,33,58,0.29,0.45,0.5,0.11,0.02,FALSE
2024,3,7,13,34,58,0.29,0.46,0.5,0.1,0.02,FALSE
2024,3,7,13,35,58,0.29,0.46,0.5,0.1,0.02,FALSE
2024,3,7,13,36,58,0.29,0.46,0.5,0.11,0.02,FALSE
2024,3,7,13,37,58,0.29,0.47,0.5,0.11,0.02,FALSE
2024,3,7,13,38,58,0.29,0.47,0.5,0.13,0.02,FALSE
2024,3,7,13,39,58,0.29,0.47,0.5,0.13,0.02,FALSE
2024,3,7,13,40,58,0.29,0.47,0.51,0.15,0.03,FALSE
2024,3,7,13,41,58,0.29,0.47,0.5,0.13,0.02,FALSE
2024,3,7,13,42,58,0.29,0.47,0.5,0.12,0.02,FALSE
2024,3,7,13,43,58,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,13,44,58,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,13,45,58,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,13,46,58,0.29,0.48,0.5,0.1,0.02,FALSE
2024,3,7,13,47,58,0.29,0.48,0.5,0.1,0.02,FALSE
2024,3,7,13,48,58,0.29,0.49,0.5,0.1,0.02,FALSE
2024,3,7,13,49,58,0.3,0.5,0.5,0.1,0.02,FALSE
2024,3,7,13,50,58,0.3,0.47,0.5,0.1,0.03,FALSE
2024,3,7,13,51,58,0.29,0.47,0.5,0.1,0.02,FALSE
2024,3,7,13,52,59,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,13,53,59,0.29,0.47,0.5,0.11,0.02,FALSE
2024,3,7,13,54,59,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,13,55,59,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,13,56,59,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,13,57,59,0.29,0.48,0.5,0.12,0.02,FALSE
2024,3,7,13,58,59,0.29,0.48,0.5,0.12,0.02,FALSE
2024,3,7,13,59,59,0.29,0.48,0.5,0.12,0.02,FALSE
2024,3,7,14,0,59,0.29,0.47,0.5,0.11,0.02,FALSE
2024,3,7,14,1,59,0.29,0.48,0.5,0.11,0.02,FALSE
2024,3,7,14,2,59,0.29,0.48,0.5,0.12,0.02,FALSE
2024,3,7,14,3,59,0.29,0.48,0.5,0.12,0.02,FALSE
2024,3,7,14,4,59,0.29,0.46,0.5,0.12,0.02,FALSE
2024,3,7,14,5,59,0.29,0.46,0.5,0.11,0.02,FALSE
2024,3,7,14,6,59,0.29,0.46,0.5,0.11,0.02,FALSE
2024,3,7,14,7,59,0.29,0.44,0.5,0.11,0.02,FALSE
2024,3,7,14,8,59,0.29,0.43,0.5,0.11,0.02,FALSE
2024,3,7,14,9,59,0.29,0.4,0.5,0.11,0.02,FALSE
2024,3,7,14,10,59,0.29,0.39,0.5,0.1,0.02,FALSE
2024,3,7,14,11,59,0.29,0.4,0.51,0.12,0.03,FALSE
2024,3,7,14,13,0,0.29,0.34,0.5,0.1,0.02,FALSE
2024,3,7,14,14,0,0.29,0.34,0.5,0.1,0.02,FALSE
2024,3,7,14,15,0,0.29,0.34,0.5,0.1,0.02,FALSE
2024,3,7,14,16,0,0.29,0.34,0.5,0.1,0.02,FALSE
2024,3,7,14,17,0,0.29,0.34,0.5,0.11,0.02,FALSE
2024,3,7,14,18,0,0.29,0.34,0.5,0.1,0.02,FALSE
2024,3,7,14,19,0,0.29,0.34,0.5,0.1,0.02,FALSE
2024,3,7,14,20,0,0.29,0.34,0.5,0.11,0.02,FALSE
2024,3,7,14,21,0,0.29,0.34,0.5,0.1,0.02,FALSE
2024,3,7,14,22,0,0.29,0.35,0.5,0.1,0.02,FALSE
2024,3,7,14,23,0,0.29,0.35,0.5,0.11,0.02,FALSE
2024,3,7,14,24,0,0.29,0.35,0.5,0.12,0.02,FALSE
2024,3,7,14,25,0,0.29,0.35,0.5,0.14,0.02,FALSE
2024,3,7,14,26,0,0.29,0.35,0.5,0.15,0.02,FALSE
2024,3,7,14,27,0,0.29,0.35,0.5,0.15,0.02,FALSE
2024,3,7,14,28,0,0.29,0.36,0.5,0.15,0.02,FALSE
2024,3,7,14,29,0,0.29,0.36,0.5,0.14,0.02,FALSE
2024,3,7,14,30,0,0.29,0.36,0.5,0.14,0.02,FALSE
2024,3,7,14,31,0,0.29,0.36,0.5,0.14,0.02,FALSE
2024,3,7,14,32,0,0.29,0.36,0.5,0.13,0.02,FALSE
2024,3,7,14,33,1,0.31,0.38,0.5,0.14,0.03,FALSE
2024,3,7,14,34,1,0.29,0.37,0.5,0.13,0.02,FALSE
2024,3,7,14,35,1,0.29,0.38,0.5,0.12,0.02,FALSE
2024,3,7,14,36,1,0.29,0.38,0.5,0.12,0.02,FALSE
2024,3,7,14,37,1,0.29,0.37,0.5,0.11,0.02,FALSE
2024,3,7,14,38,1,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,39,1,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,40,1,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,41,1,0.29,0.37,0.5,0.1,0.02,FALSE
2024,3,7,14,42,1,0.29,0.38,0.5,0.1,0.02,FALSE
2024,3,7,14,43,1,0.29,0.38,0.5,0.1,0.03,FALSE
2024,3,7,14,44,1,0.29,0.38,0.5,0.1,0.02,FALSE
2024,3,7,14,45,1,0.29,0.38,0.5,0.1,0.02,FALSE
2024,3,7,14,46,1,0.29,0.38,0.5,0.1,0.02,FALSE
2024,3,7,14,47,1,0.29,0.38,0.5,0.1,0.02,FALSE
2024,3,7,14,48,1,0.29,0.37,0.5,0.1,0.02,FALSE
2024,3,7,14,49,1,0.29,0.38,0.5,0.1,0.02,FALSE
2024,3,7,14,50,1,0.28,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,51,1,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,52,1,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,53,2,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,54,2,0.31,0.39,0.51,0.12,0.03,FALSE
2024,3,7,14,55,2,0.29,0.38,0.5,0.11,0.02,FALSE
2024,3,7,14,56,2,0.29,0.38,0.5,0.11,0.02,FALSE
